EL34143A exported datalog,
File type: CSV,
File version: 1,
,
Per division: 5.000000,
Offset: -3.111111,
Trigger position: 0,
Sample interval: 0.49999872,
Number of sample: 172800/172800,
Trigger sample: 0,
Number of pre-trigger sample: 0,
Date: 2025/03/03 03:23:09,
,
"V1: 0.500000, 1.340000",
"I1: 1.000000, 0.000000",
"P1: 5.000000, 0.000000",
,
Power Enabled:,None
,
Enable:,Volt avg 1
15923,2.708879
15924,2.708622
15925,2.708307
15926,2.708608
15927,2.708874
15928,2.708907
15929,2.708951
15930,2.708964
15931,2.709003
15932,2.708971
15933,2.709013
15934,2.708778
15935,2.708776
15936,2.70863
15937,2.708823
15938,2.708947
15939,2.709114
15940,2.708771
15941,2.708731
15942,2.708607
15943,2.708827
15944,2.708906
15945,2.708662
15946,2.708574
15947,2.708588
15948,2.708637
15949,2.708913
15950,2.708688
15951,2.70884
15952,2.708905
15953,2.708842
15954,2.708709
15955,2.708495
15956,2.708744
15957,2.708848
15958,2.708887
15959,2.709041
15960,2.709059
15961,2.709119
15962,2.709079
15963,2.708792
15964,2.708745
15965,2.708774
15966,2.708752
15967,2.708606
15968,2.708404
15969,2.708707
15970,2.708793
15971,2.709076
15972,2.709023
15973,2.709258
15974,2.70891
15975,2.708638
15976,2.708955
15977,2.709009
15978,2.708584
15979,2.70857
15980,2.708254
15981,2.708304
15982,2.708509
15983,2.708703
15984,2.708669
15985,2.708678
15986,2.708705
15987,2.708618
15988,2.708468
15989,2.708536
15990,2.708511
15991,2.708455
15992,2.708421
15993,2.708196
15994,2.70865
15995,2.708378
15996,2.708458
15997,2.70862
15998,2.708343
15999,2.708351
16000,2.70846
16001,2.708506
16002,2.708524
16003,2.708208
16004,2.708633
16005,2.708456
16006,2.7083
16007,2.708664
16008,2.708888
16009,2.7088
16010,2.708559
16011,2.708748
16012,2.708704
16013,2.708572
16014,2.708751
16015,2.708954
16016,2.708922
16017,2.708834
16018,2.709138
16019,2.708784
16020,2.708542
16021,2.708643
16022,2.708582
16023,2.708285
16024,2.708446
16025,2.708652
16026,2.708748
16027,2.708635
16028,2.708465
16029,2.708581
16030,2.708441
16031,2.708608
16032,2.708461
16033,2.708427
16034,2.708397
16035,2.70827
16036,2.70868
16037,2.708457
16038,2.70827
16039,2.708342
16040,2.708453
16041,2.708223
16042,2.708171
16043,2.708266
16044,2.708319
16045,2.70851
16046,2.708632
16047,2.708657
16048,2.708838
16049,2.708684
16050,2.708543
16051,2.70868
16052,2.708385
16053,2.708356
16054,2.708588
16055,2.708579
16056,2.708652
16057,2.708835
16058,2.708503
16059,2.708596
16060,2.708649
16061,2.708531
16062,2.708763
16063,2.708579
16064,2.708754
16065,2.708621
16066,2.708868
16067,2.708766
16068,2.708731
16069,2.708996
16070,2.709125
16071,2.70886
16072,2.70881
16073,2.708917
16074,2.708665
16075,2.708763
16076,2.708886
16077,2.708991
16078,2.708946
16079,2.708723
16080,2.709049
16081,2.708723
16082,2.708734
16083,2.709015
16084,2.708586
16085,2.708503
16086,2.708721
16087,2.7086
16088,2.70855
16089,2.708896
16090,2.709013
16091,2.708873
16092,2.70925
16093,2.709058
16094,2.708742
16095,2.708973
16096,2.708965
16097,2.708854
16098,2.708927
16099,2.709289
16100,2.709107
16101,2.709422
16102,2.709213
16103,2.709132
16104,2.708827
16105,2.708697
16106,2.708762
16107,2.708941
16108,2.709025
16109,2.708829
16110,2.708678
16111,2.708718
16112,2.708419
16113,2.708593
16114,2.708677
16115,2.708484
16116,2.708708
16117,2.708825
16118,2.708732
16119,2.708793
16120,2.708746
16121,2.708699
16122,2.708475
16123,2.708503
16124,2.708672
16125,2.70893
16126,2.708833
16127,2.708852
16128,2.708752
16129,2.708513
16130,2.708739
16131,2.708874
16132,2.70904
16133,2.709062
16134,2.708972
16135,2.708819
16136,2.70875
16137,2.708504
16138,2.708578
16139,2.708906
16140,2.708812
16141,2.708573
16142,2.708648
16143,2.708731
16144,2.708761
16145,2.708835
16146,2.708527
16147,2.708412
16148,2.70857
16149,2.708693
16150,2.708662
16151,2.708648
16152,2.708895
16153,2.708759
16154,2.708962
16155,2.709085
16156,2.708723
16157,2.708591
16158,2.708803
16159,2.708987
16160,2.708989
16161,2.708776
16162,2.708636
16163,2.708463
16164,2.70846
16165,2.708533
16166,2.708625
16167,2.708704
16168,2.708824
16169,2.708706
16170,2.708821
16171,2.708774
16172,2.708937
16173,2.708884
16174,2.708612
16175,2.708213
16176,2.708479
16177,2.708657
16178,2.708662
16179,2.708876
16180,2.708646
16181,2.708539
16182,2.70856
16183,2.708592
16184,2.708474
16185,2.708829
16186,2.708681
16187,2.708751
16188,2.708855
16189,2.708758
16190,2.70873
16191,2.70867
16192,2.708728
16193,2.708837
16194,2.708693
16195,2.709018
16196,2.708976
16197,2.708785
16198,2.708375
16199,2.708728
16200,2.708479
16201,2.708546
16202,2.708324
16203,2.708352
16204,2.70848
16205,2.708785
16206,2.708651
16207,2.708921
16208,2.708821
16209,2.708781
16210,2.70889
16211,2.708689
16212,2.708955
16213,2.709043
16214,2.708865
16215,2.708744
16216,2.708834
16217,2.70863
16218,2.709037
16219,2.708841
16220,2.708879
16221,2.708826
16222,2.708696
16223,2.708678
16224,2.708941
16225,2.708652
16226,2.708664
16227,2.708756
16228,2.70877
16229,2.70844
16230,2.708483
16231,2.708958
16232,2.70908
16233,2.709054
16234,2.709024
16235,2.708829
16236,2.709005
16237,2.70924
16238,2.708981
16239,2.709075
16240,2.709085
16241,2.70928
16242,2.709086
16243,2.709058
16244,2.708972
16245,2.708932
16246,2.709016
16247,2.708876
16248,2.708765
16249,2.708992
16250,2.708669
16251,2.708704
16252,2.708803
16253,2.708867
16254,2.708801
16255,2.708878
16256,2.708791
16257,2.708508
16258,2.708369
16259,2.708578
16260,2.708899
16261,2.708702
16262,2.708683
16263,2.708602
16264,2.708691
16265,2.708717
16266,2.708874
16267,2.70872
16268,2.708796
16269,2.708773
16270,2.708708
16271,2.708521
16272,2.708683
16273,2.708736
16274,2.708861
16275,2.708786
16276,2.708672
16277,2.708567
16278,2.708504
16279,2.708712
16280,2.708679
16281,2.708679
16282,2.708694
16283,2.708563
16284,2.708883
16285,2.708633
16286,2.708601
16287,2.708642
16288,2.708926
16289,2.708701
16290,2.708326
16291,2.708517
16292,2.708438
16293,2.708501
16294,2.708653
16295,2.708578
16296,2.708573
16297,2.70857
16298,2.708677
16299,2.708771
16300,2.709004
16301,2.708715
16302,2.708478
16303,2.708956
16304,2.70911
16305,2.708899
16306,2.708911
16307,2.7091
16308,2.708852
16309,2.708731
16310,2.708991
16311,2.708784
16312,2.708522
16313,2.708846
16314,2.708476
16315,2.70828
16316,2.708533
16317,2.708843
16318,2.708706
16319,2.708589
16320,2.708321
16321,2.708168
16322,2.708746
16323,2.708777
16324,2.708577
16325,2.708435
16326,2.708565
16327,2.708839
16328,2.70867
16329,2.708393
16330,2.708351
16331,2.708422
16332,2.708672
16333,2.708352
16334,2.708608
16335,2.708812
16336,2.708724
16337,2.708665
16338,2.708655
16339,2.70901
16340,2.709006
16341,2.709077
16342,2.709089
16343,2.708871
16344,2.708866
16345,2.708535
16346,2.708545
16347,2.708684
16348,2.708693
16349,2.708674
16350,2.708854
16351,2.708788
16352,2.709031
16353,2.708951
16354,2.708615
16355,2.70853
16356,2.708636
16357,2.708987
16358,2.708984
16359,2.709194
16360,2.709008
16361,2.708947
16362,2.708717
16363,2.70871
16364,2.708613
16365,2.708803
16366,2.708785
16367,2.708743
16368,2.709029
16369,2.708677
16370,2.708796
16371,2.708958
16372,2.709056
16373,2.708786
16374,2.708547
16375,2.70871
16376,2.70869
16377,2.708494
16378,2.708287
16379,2.708461
16380,2.708281
16381,2.708476
16382,2.708747
16383,2.708651
16384,2.708524
16385,2.708588
16386,2.708539
16387,2.708668
16388,2.708458
16389,2.708637
16390,2.708588
16391,2.708612
16392,2.708778
16393,2.70871
16394,2.709017
16395,2.709092
16396,2.709032
16397,2.708959
16398,2.708715
16399,2.708371
16400,2.708364
16401,2.708438
16402,2.708693
16403,2.708789
16404,2.708943
16405,2.708684
16406,2.708355
16407,2.708682
16408,2.709104
16409,2.709036
16410,2.708953
16411,2.709203
16412,2.70903
16413,2.70886
16414,2.708563
16415,2.708483
16416,2.708668
16417,2.7085
16418,2.70856
16419,2.70878
16420,2.708423
16421,2.708432
16422,2.708646
16423,2.708734
16424,2.708576
16425,2.708692
16426,2.708559
16427,2.70893
16428,2.708875
16429,2.708634
16430,2.708534
16431,2.708476
16432,2.708475
16433,2.708629
16434,2.708466
16435,2.708333
16436,2.708507
16437,2.70846
16438,2.708829
16439,2.708743
16440,2.708578
16441,2.708529
16442,2.708466
16443,2.70872
16444,2.708191
16445,2.708347
16446,2.708436
16447,2.70856
16448,2.708436
16449,2.708301
16450,2.708421
16451,2.70805
16452,2.708272
16453,2.708461
16454,2.708402
16455,2.708288
16456,2.708573
16457,2.708894
16458,2.708642
16459,2.70827
16460,2.708465
16461,2.70867
16462,2.708758
16463,2.708159
16464,2.708305
16465,2.708311
16466,2.708402
16467,2.708451
16468,2.708537
16469,2.708335
16470,2.708225
16471,2.708468
16472,2.708522
16473,2.708632
16474,2.708548
16475,2.708473
16476,2.708424
16477,2.708348
16478,2.70844
16479,2.708539
16480,2.708094
16481,2.708495
16482,2.708623
16483,2.708273
16484,2.708493
16485,2.708669
16486,2.70859
16487,2.708436
16488,2.708444
16489,2.708491
16490,2.708693
16491,2.708438
16492,2.708381
16493,2.708539
16494,2.708241
16495,2.708298
16496,2.708486
16497,2.708668
16498,2.708725
16499,2.708598
16500,2.708595
16501,2.708356
16502,2.708217
16503,2.708292
16504,2.708116
16505,2.708403
16506,2.70849
16507,2.708381
16508,2.708682
16509,2.708668
16510,2.70878
16511,2.708914
16512,2.708644
16513,2.708721
16514,2.708745
16515,2.708593
16516,2.708452
16517,2.708582
16518,2.708209
16519,2.708643
16520,2.708673
16521,2.708402
16522,2.708544
16523,2.708618
16524,2.708668
16525,2.708566
16526,2.708385
16527,2.708445
16528,2.708364
16529,2.708406
16530,2.708512
16531,2.708224
16532,2.708462
16533,2.708584
16534,2.70853
16535,2.70912
16536,2.708624
16537,2.708518
16538,2.708319
16539,2.708581
16540,2.708505
16541,2.708691
16542,2.708441
16543,2.708463
16544,2.708696
16545,2.708296
16546,2.70836
16547,2.708216
16548,2.708399
16549,2.708585
16550,2.708176
16551,2.708181
16552,2.708243
16553,2.708424
16554,2.708358
16555,2.708197
16556,2.708041
16557,2.708059
16558,2.708156
16559,2.708054
16560,2.708034
16561,2.708281
16562,2.708454
16563,2.708076
16564,2.708049
16565,2.708181
16566,2.70839
16567,2.708309
16568,2.708543
16569,2.708467
16570,2.708313
16571,2.708143
16572,2.708074
16573,2.708316
16574,2.707981
16575,2.707884
16576,2.70818
16577,2.708148
16578,2.708197
16579,2.708311
16580,2.708266
16581,2.708319
16582,2.708278
16583,2.708346
16584,2.708738
16585,2.70819
16586,2.708515
16587,2.708463
16588,2.708581
16589,2.708491
16590,2.708162
16591,2.708137
16592,2.708437
16593,2.708464
16594,2.708296
16595,2.708103
16596,2.70802
16597,2.708492
16598,2.708655
16599,2.708496
16600,2.70814
16601,2.708168
16602,2.70837
16603,2.708349
16604,2.708285
16605,2.708156
16606,2.708263
16607,2.70823
16608,2.708383
16609,2.708288
16610,2.708404
16611,2.708275
16612,2.708277
16613,2.708067
16614,2.708158
16615,2.708351
16616,2.708192
16617,2.708242
16618,2.708084
16619,2.708365
16620,2.708212
16621,2.708175
16622,2.708245
16623,2.708426
16624,2.708772
16625,2.70876
16626,2.708857
16627,2.708528
16628,2.708354
16629,2.707969
16630,2.708028
16631,2.708143
16632,2.708047
16633,2.708274
16634,2.708226
16635,2.708312
16636,2.708322
16637,2.708141
16638,2.708237
16639,2.708548
16640,2.708357
16641,2.708243
16642,2.708456
16643,2.708353
16644,2.708737
16645,2.708566
16646,2.708335
16647,2.708386
16648,2.708229
16649,2.707982
16650,2.708265
16651,2.708009
16652,2.708328
16653,2.708299
16654,2.70845
16655,2.708375
16656,2.708249
16657,2.708502
16658,2.708244
16659,2.708301
16660,2.708549
16661,2.708046
16662,2.708317
16663,2.708555
16664,2.70835
16665,2.708254
16666,2.708115
16667,2.708365
16668,2.708192
16669,2.707987
16670,2.708003
16671,2.70825
16672,2.708331
16673,2.708351
16674,2.708707
16675,2.708316
16676,2.708708
16677,2.708657
16678,2.708299
16679,2.708506
16680,2.708545
16681,2.708245
16682,2.708442
16683,2.708412
16684,2.708296
16685,2.708668
16686,2.708528
16687,2.708726
16688,2.708787
16689,2.708735
16690,2.708496
16691,2.708493
16692,2.708401
16693,2.708064
16694,2.707806
16695,2.70767
16696,2.707968
16697,2.708164
16698,2.708227
16699,2.708105
16700,2.707952
16701,2.707934
16702,2.708189
16703,2.708557
16704,2.708536
16705,2.708356
16706,2.708014
16707,2.708302
16708,2.708225
16709,2.70839
16710,2.708542
16711,2.70839
16712,2.708381
16713,2.708207
16714,2.708259
16715,2.708302
16716,2.708414
16717,2.708309
16718,2.708529
16719,2.70859
16720,2.708316
16721,2.708455
16722,2.708148
16723,2.708323
16724,2.708225
16725,2.707967
16726,2.707938
16727,2.708006
16728,2.708259
16729,2.708332
16730,2.708534
16731,2.708364
16732,2.708322
16733,2.708426
16734,2.708322
16735,2.708457
16736,2.708068
16737,2.708658
16738,2.708439
16739,2.708412
16740,2.708229
16741,2.708647
16742,2.708439
16743,2.708617
16744,2.70837
16745,2.708355
16746,2.708435
16747,2.708413
16748,2.708319
16749,2.708345
16750,2.708637
16751,2.708801
16752,2.70837
16753,2.708497
16754,2.7083
16755,2.708014
16756,2.708126
16757,2.708307
16758,2.708387
16759,2.708487
16760,2.708332
16761,2.708171
16762,2.708341
16763,2.708168
16764,2.708103
16765,2.708125
16766,2.708013
16767,2.708148
16768,2.70811
16769,2.708332
16770,2.708404
16771,2.708258
16772,2.70828
16773,2.708349
16774,2.70813
16775,2.708225
16776,2.708393
16777,2.708247
16778,2.708295
16779,2.708338
16780,2.70836
16781,2.708771
16782,2.708684
16783,2.708348
16784,2.708532
16785,2.708741
16786,2.708242
16787,2.708248
16788,2.708333
16789,2.708423
16790,2.708083
16791,2.708109
16792,2.707889
16793,2.707955
16794,2.708255
16795,2.708203
16796,2.708104
16797,2.707912
16798,2.708375
16799,2.708186
16800,2.707948
16801,2.708338
16802,2.708226
16803,2.708243
16804,2.708219
16805,2.708165
16806,2.708221
16807,2.708151
16808,2.708052
16809,2.707903
16810,2.707901
16811,2.707809
16812,2.708242
16813,2.708296
16814,2.708071
16815,2.707935
16816,2.707746
16817,2.708042
16818,2.707864
16819,2.707896
16820,2.707849
16821,2.707848
16822,2.707787
16823,2.707933
16824,2.707791
16825,2.708166
16826,2.708058
16827,2.7082
16828,2.708068
16829,2.707974
16830,2.707998
16831,2.707917
16832,2.707886
16833,2.707736
16834,2.707884
16835,2.708064
16836,2.708044
16837,2.708201
16838,2.708529
16839,2.708511
16840,2.708443
16841,2.708365
16842,2.708116
16843,2.708159
16844,2.708213
16845,2.708492
16846,2.7083
16847,2.708365
16848,2.708205
16849,2.708205
16850,2.708206
16851,2.708074
16852,2.707717
16853,2.70792
16854,2.707913
16855,2.708018
16856,2.708033
16857,2.708083
16858,2.708249
16859,2.708138
16860,2.707941
16861,2.707826
16862,2.70803
16863,2.707961
16864,2.707836
16865,2.708161
16866,2.708198
16867,2.707994
16868,2.707945
16869,2.708243
16870,2.7082
16871,2.708219
16872,2.70821
16873,2.708335
16874,2.708043
16875,2.707654
16876,2.707661
16877,2.708014
16878,2.707941
16879,2.707937
16880,2.707862
16881,2.707991
16882,2.708097
16883,2.708224
16884,2.708054
16885,2.707872
16886,2.708003
16887,2.708179
16888,2.707895
16889,2.70805
16890,2.708187
16891,2.707802
16892,2.707926
16893,2.707874
16894,2.707848
16895,2.708021
16896,2.70775
16897,2.707773
16898,2.708221
16899,2.708182
16900,2.70822
16901,2.70843
16902,2.708507
16903,2.708539
16904,2.708314
16905,2.708206
16906,2.708354
16907,2.708107
16908,2.708072
16909,2.708178
16910,2.70807
16911,2.707966
16912,2.707994
16913,2.708138
16914,2.707999
16915,2.708101
16916,2.707893
16917,2.708141
16918,2.708202
16919,2.708047
16920,2.708187
16921,2.708157
16922,2.708239
16923,2.707829
16924,2.707853
16925,2.708071
16926,2.708123
16927,2.708041
16928,2.708354
16929,2.70824
16930,2.70815
16931,2.708153
16932,2.708057
16933,2.707794
16934,2.707636
16935,2.707687
16936,2.707638
16937,2.707458
16938,2.707398
16939,2.707508
16940,2.707499
16941,2.707558
16942,2.707837
16943,2.707753
16944,2.707852
16945,2.707822
16946,2.70805
16947,2.708041
16948,2.708038
16949,2.70814
16950,2.707843
16951,2.707889
16952,2.707938
16953,2.707731
16954,2.708265
16955,2.708306
16956,2.7081
16957,2.707592
16958,2.70804
16959,2.707983
16960,2.708181
16961,2.708113
16962,2.708077
16963,2.708164
16964,2.708499
16965,2.708307
16966,2.708364
16967,2.70823
16968,2.707993
16969,2.708128
16970,2.708297
16971,2.708151
16972,2.708105
16973,2.707804
16974,2.70822
16975,2.707878
16976,2.707664
16977,2.707764
16978,2.707924
16979,2.708437
16980,2.708504
16981,2.708153
16982,2.708027
16983,2.707974
16984,2.707866
16985,2.708136
16986,2.708196
16987,2.708371
16988,2.708321
16989,2.708278
16990,2.708161
16991,2.708088
16992,2.708119
16993,2.708025
16994,2.707743
16995,2.708254
16996,2.708102
16997,2.707746
16998,2.707558
16999,2.707847
17000,2.708066
17001,2.707893
17002,2.70806
17003,2.707871
17004,2.70779
17005,2.707865
17006,2.707719
17007,2.707583
17008,2.707831
17009,2.707666
17010,2.707839
17011,2.708072
17012,2.70787
17013,2.707686
17014,2.707634
17015,2.707871
17016,2.707947
17017,2.707708
17018,2.707819
17019,2.707885
17020,2.707893
17021,2.70786
17022,2.707905
17023,2.708048
17024,2.707848
17025,2.707803
17026,2.707877
17027,2.707905
17028,2.708097
17029,2.707936
17030,2.707945
17031,2.708058
17032,2.707974
